,Unnamed: 0,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,zipcode,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,security_deposit,cleaning_fee,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
8606,8606,0.0,5,1.0,1.0,78723.0,1,3,6,2.0,3.0,4.0,3,175,300.00 ,75.0,9,21,39,314,9,93.0,0,2,0,0
8607,8607,0.0,4,1.0,1.0,78723.0,1,2,2,2.0,1.0,1.0,3,98,,,4,7,37,37,15,99.0,0,2,0,0
8608,8608,1.0,4,1.0,1.0,78723.0,1,3,6,2.0,2.0,4.0,3,150,200.00 ,30.0,21,51,81,356,18,99.0,0,2,0,0
8609,8609,0.0,4,1.0,1.0,78723.0,1,3,5,1.0,2.0,2.0,2,750,,100.0,16,46,76,76,0,,1,1,0,0
8610,8610,0.0,5,1.0,1.0,78723.0,1,3,4,1.0,1.0,2.0,3,150,,30.0,0,0,0,0,3,87.0,0,1,0,0
8611,8611,0.0,4,1.0,1.0,78723.0,1,3,5,2.5,3.0,3.0,3,125,500.00 ,100.0,0,0,0,0,1,100.0,0,1,0,0
8612,8612,0.0,5,1.0,1.0,78723.0,1,3,4,2.0,3.0,1.0,3,125,,90.0,0,0,0,0,0,,0,3,0,0
8613,8613,0.0,5,1.0,1.0,78723.0,1,3,8,2.0,3.0,5.0,2,99,150.00 ,50.0,0,0,0,0,8,100.0,0,2,0,0
8614,8614,0.0,2,1.0,0.0,78723.0,1,2,2,1.0,1.0,1.0,2,100,200.00 ,,0,0,0,0,0,,0,1,0,0
8615,8615,0.0,4,1.0,1.0,78723.0,1,3,6,2.0,3.0,6.0,3,300,300.00 ,95.0,3,3,3,3,6,100.0,0,3,0,0
8616,8616,0.0,4,1.0,1.0,78723.0,1,3,6,2.5,3.0,3.0,3,290,,25.0,0,7,12,268,9,98.0,1,3,0,0
8617,8617,0.0,4,1.0,1.0,78723.0,1,3,3,2.0,2.0,3.0,2,300,200.00 ,20.0,13,43,73,73,0,,0,1,0,0
8618,8618,0.0,5,1.0,1.0,78723.0,1,3,2,1.0,1.0,1.0,3,82,100.00 ,45.0,3,33,63,338,5,96.0,0,2,0,0
8619,8619,0.0,5,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,2,80,150.00 ,,13,13,13,13,0,,0,1,0,0
8620,8620,0.0,6,1.0,1.0,78723.0,1,3,12,3.0,4.0,6.0,3,600,"2,500.00 ",,14,40,67,67,12,98.0,0,3,0,0
8621,8621,1.0,4,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,55,,10.0,15,45,75,347,57,99.0,0,2,0,0
8622,8622,0.0,2,1.0,0.0,78723.0,0,3,8,1.5,2.0,4.0,0,300,,,28,56,86,86,0,,1,1,0,0
8623,8623,1.0,5,1.0,1.0,78723.0,1,3,5,1.0,1.0,1.0,3,75,,65.0,19,49,79,354,14,100.0,0,3,0,0
8624,8624,0.0,4,1.0,1.0,78723.0,1,3,6,2.5,3.0,3.0,3,240,500.00 ,100.0,21,49,79,354,5,100.0,0,2,0,0
8625,8625,0.0,4,1.0,1.0,78723.0,0,3,6,2.0,3.0,3.0,3,290,200.00 ,,12,28,58,333,1,100.0,0,1,0,0
8626,8626,0.0,4,1.0,1.0,78723.0,1,3,3,1.0,1.0,2.0,3,275,500.00 ,100.0,0,0,0,64,8,100.0,0,2,0,0
8627,8627,0.0,5,1.0,1.0,78723.0,0,3,4,1.0,0.0,2.0,3,49,100.00 ,50.0,18,36,59,59,29,90.0,0,2,0,0
8628,8628,0.0,4,1.0,1.0,78723.0,1,3,5,1.0,2.0,3.0,2,150,,,1,16,32,120,15,96.0,0,1,0,0
8629,8629,0.0,2,1.0,0.0,78723.0,1,2,2,1.0,1.0,1.0,3,135,200.00 ,,0,0,0,0,0,,0,1,0,0
8630,8630,0.0,5,1.0,1.0,78723.0,1,2,1,1.0,1.0,1.0,2,40,,,5,28,52,52,5,96.0,1,1,0,0
8631,8631,0.0,3,1.0,0.0,78723.0,1,2,2,1.0,1.0,1.0,3,185,,30.0,0,0,0,0,1,100.0,0,1,0,0
8632,8632,0.0,5,1.0,1.0,78723.0,1,3,5,1.0,2.0,3.0,3,91,,40.0,0,0,0,0,1,100.0,0,3,0,0
8633,8633,0.0,6,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,2,38,100.00 ,20.0,14,42,72,347,11,96.0,0,3,0,0
8634,8634,0.0,5,1.0,1.0,78722.0,1,3,4,1.0,1.0,2.0,3,125,125.00 ,50.0,6,36,66,341,13,97.0,0,2,0,0
8635,8635,0.0,7,1.0,1.0,78723.0,1,2,6,2.0,3.0,4.0,2,125,,15.0,6,6,6,6,0,,0,3,0,0
8636,8636,0.0,5,1.0,1.0,78723.0,1,3,4,1.5,2.0,2.0,1,115,149.00 ,25.0,18,23,53,53,0,,1,3,0,0
8637,8637,0.0,4,1.0,1.0,78723.0,1,3,6,3.0,4.0,4.0,3,575,250.00 ,150.0,24,54,84,359,3,93.0,0,2,0,0
8638,8638,0.0,4,1.0,1.0,78723.0,1,3,10,3.0,4.0,4.0,3,10000,,,30,60,90,365,3,100.0,0,3,0,0
8639,8639,0.0,4,1.0,1.0,78723.0,1,2,4,1.5,1.0,2.0,3,160,150.00 ,35.0,22,52,82,357,2,100.0,0,2,0,0
8640,8640,1.0,4,1.0,1.0,78723.0,1,3,8,2.5,3.0,3.0,3,215,200.00 ,80.0,9,19,29,304,43,98.0,0,2,0,0
8641,8641,0.0,5,1.0,1.0,78723.0,1,3,8,2.0,3.0,3.0,3,700,,,0,0,0,0,0,,0,1,0,0
8642,8642,0.0,4,1.0,1.0,78723.0,1,3,8,3.0,3.0,3.0,3,239,,155.0,18,27,38,253,2,90.0,0,3,0,0
8643,8643,0.0,6,1.0,1.0,,0,3,8,2.5,2.0,4.0,3,250,300.00 ,80.0,30,60,90,365,1,80.0,0,2,0,0
8644,8644,0.0,4,1.0,1.0,78723.0,1,3,5,2.0,2.0,2.0,3,325,500.00 ,65.0,23,53,83,358,1,100.0,1,2,0,0
8645,8645,1.0,4,1.0,1.0,78723.0,1,3,5,2.0,2.0,2.0,3,125,250.00 ,68.0,19,49,79,354,22,98.0,0,3,0,0
8646,8646,1.0,5,1.0,1.0,78723.0,1,3,6,2.0,3.0,4.0,2,295,500.00 ,100.0,0,0,0,0,0,,0,3,0,0
8647,8647,0.0,5,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,50,,10.0,3,3,3,51,12,100.0,0,1,0,0
8648,8648,0.0,4,1.0,1.0,78723.0,1,3,6,2.0,3.0,4.0,3,490,275.00 ,100.0,7,7,11,20,1,80.0,0,3,0,0
8649,8649,0.0,4,1.0,1.0,78723.0,1,2,2,1.5,0.0,1.0,2,78,,,12,42,72,72,0,,1,1,0,0
8650,8650,1.0,5,1.0,1.0,78723.0,1,3,5,2.0,2.0,3.0,3,300,,,22,52,82,82,0,,0,1,0,0
8651,8651,0.0,6,1.0,1.0,78723.0,1,3,4,1.0,2.0,2.0,3,600,,,12,17,47,322,0,,1,1,0,0
8652,8652,0.0,1,1.0,0.0,78723.0,1,3,7,2.0,2.0,3.0,3,500,,,0,18,48,48,0,,1,1,0,0
8653,8653,0.0,4,1.0,0.0,78723.0,1,3,8,2.0,3.0,3.0,3,350,,,0,0,0,0,4,100.0,0,3,0,0
8654,8654,0.0,4,1.0,1.0,78723.0,1,3,4,2.5,2.0,2.0,3,400,,,0,0,0,0,0,,0,1,0,0
8655,8655,0.0,3,1.0,0.0,78723.0,1,3,4,1.0,2.0,2.0,3,150,,,22,52,82,357,0,,0,3,0,0
8656,8656,0.0,3,1.0,0.0,78723.0,0,3,2,1.0,1.0,1.0,3,115,100.00 ,25.0,0,0,0,0,2,90.0,0,2,0,0
8657,8657,0.0,6,1.0,1.0,78723.0,1,3,4,3.5,3.0,3.0,3,350,,,8,11,26,26,0,,0,1,0,0
8658,8658,0.0,2,1.0,0.0,78723.0,1,3,6,2.0,3.0,4.0,3,469,500.00 ,80.0,0,0,0,0,0,,0,3,0,0
8659,8659,1.0,5,1.0,1.0,78723.0,1,3,4,2.0,2.0,2.0,2,200,,65.0,22,52,82,82,12,95.0,0,2,0,0
8660,8660,1.0,4,1.0,1.0,78723.0,1,3,10,3.5,4.0,5.0,3,436,500.00 ,,4,9,19,132,58,98.0,0,2,0,0
8661,8661,0.0,5,1.0,1.0,78723.0,1,3,7,2.5,3.0,6.0,3,200,100.00 ,125.0,6,18,34,80,7,100.0,0,2,0,0
8662,8662,0.0,2,1.0,0.0,78723.0,1,2,2,1.0,1.0,2.0,3,150,,,0,0,0,0,0,,0,1,0,0
8663,8663,0.0,2,1.0,0.0,78723.0,1,3,9,2.0,3.0,5.0,3,499,400.00 ,100.0,21,51,81,171,0,,0,3,0,0
8664,8664,1.0,4,1.0,1.0,78723.0,1,3,7,2.5,3.0,4.0,3,300,100.00 ,50.0,11,37,58,333,40,99.0,0,2,0,0
8665,8665,0.0,5,1.0,1.0,78723.0,1,3,7,2.5,3.0,3.0,3,250,100.00 ,50.0,11,11,11,207,8,100.0,0,1,0,0
8666,8666,0.0,4,1.0,0.0,78723.0,1,3,8,2.5,3.0,4.0,3,450,500.00 ,150.0,29,59,89,364,0,,0,2,0,0
8667,8667,1.0,4,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,40,,,15,32,46,220,1,100.0,1,1,0,0
8668,8668,0.0,4,1.0,0.0,78723.0,1,3,8,2.5,3.0,4.0,3,300,,75.0,0,0,6,6,1,100.0,0,2,0,0
8669,8669,0.0,4,1.0,1.0,78723.0,1,3,4,1.0,1.0,2.0,3,215,700.00 ,45.0,9,9,9,187,1,100.0,1,2,0,0
8670,8670,0.0,4,1.0,1.0,78723.0,1,3,12,2.0,4.0,5.0,3,675,200.00 ,150.0,0,0,0,0,10,90.0,0,3,0,0
8671,8671,0.0,6,1.0,1.0,78723.0,1,2,1,1.0,1.0,1.0,2,65,,,0,0,0,0,1,100.0,0,3,0,0
8672,8672,1.0,4,1.0,1.0,78723.0,1,3,8,3.5,4.0,6.0,3,279,300.00 ,75.0,12,31,31,111,68,98.0,0,3,0,0
8673,8673,0.0,3,1.0,0.0,78723.0,1,3,6,2.0,3.0,3.0,1,500,,,0,0,0,0,0,,0,1,0,0
8674,8674,1.0,4,1.0,1.0,78723.0,1,3,6,2.0,2.0,3.0,3,249,,50.0,9,9,9,255,14,99.0,0,2,0,0
8675,8675,1.0,4,1.0,1.0,78723.0,1,3,7,2.0,4.0,3.0,3,275,500.00 ,85.0,14,37,67,338,15,99.0,0,3,0,0
8676,8676,0.0,5,1.0,1.0,78723.0,0,3,2,1.0,1.0,1.0,3,110,500.00 ,85.0,0,5,35,310,9,100.0,0,3,1,1
8677,8677,0.0,3,1.0,0.0,78723.0,0,3,4,2.0,1.0,3.0,0,300,,,29,59,89,363,0,,0,1,0,0
8678,8678,0.0,4,1.0,1.0,78723.0,0,3,5,1.5,2.0,2.0,2,85,,15.0,16,35,65,340,14,100.0,0,1,0,0
8679,8679,0.0,4,1.0,1.0,78723.0,1,3,6,2.5,3.0,3.0,3,200,100.00 ,75.0,0,0,8,56,40,96.0,0,2,0,0
8680,8680,0.0,3,1.0,0.0,78723.0,1,2,2,1.0,1.0,1.0,2,95,,,5,5,5,5,0,,1,1,0,0
8681,8681,0.0,4,1.0,1.0,78723.0,0,3,6,2.0,3.0,3.0,3,250,,90.0,8,29,59,334,4,95.0,0,3,0,0
8682,8682,0.0,3,1.0,0.0,78723.0,0,2,4,1.0,1.0,2.0,3,111,,,30,60,90,365,0,,1,1,0,0
8683,8683,0.0,4,1.0,0.0,78723.0,1,3,6,2.5,2.0,3.0,3,150,,100.0,23,53,72,96,1,100.0,1,1,0,0
8684,8684,0.0,2,1.0,0.0,78723.0,1,3,2,1.0,1.0,1.0,3,200,200.00 ,50.0,0,0,0,0,0,,0,3,0,0
8685,8685,0.0,3,1.0,0.0,78723.0,1,3,6,2.0,3.0,3.0,3,350,,200.0,0,0,0,0,0,,0,3,0,0
8686,8686,0.0,2,1.0,0.0,78723.0,1,3,6,2.0,3.0,3.0,0,399,,,0,0,0,0,0,,0,1,0,0
8687,8687,0.0,3,1.0,0.0,78723.0,1,3,7,3.0,3.0,3.0,3,500,"1,000.00 ",100.0,29,59,89,364,0,,0,3,0,1
8688,8688,0.0,3,1.0,0.0,78723.0,1,3,5,1.0,2.0,2.0,3,600,,,30,60,90,365,0,,0,2,0,0
8689,8689,0.0,4,1.0,1.0,78723.0,1,3,8,2.5,3.0,3.0,3,325,250.00 ,50.0,24,54,84,359,14,99.0,0,1,0,0
8690,8690,0.0,4,1.0,1.0,78723.0,1,3,2,1.0,0.0,1.0,2,75,,25.0,25,55,84,84,20,95.0,0,2,0,0
8691,8691,0.0,3,1.0,0.0,78723.0,0,2,2,1.0,1.0,1.0,3,149,,,9,39,69,344,1,100.0,1,1,0,0
8692,8692,0.0,6,1.0,1.0,78723.0,1,3,2,1.0,0.0,1.0,3,129,100.00 ,20.0,25,55,84,84,0,,0,1,0,0
8693,8693,0.0,4,1.0,1.0,78723.0,1,3,6,2.0,3.0,3.0,3,175,500.00 ,150.0,29,59,89,364,3,100.0,0,2,1,1
8694,8694,0.0,5,1.0,1.0,78723.0,1,3,5,2.0,2.0,2.0,3,200,,60.0,0,0,0,0,1,,0,1,0,0
8695,8695,0.0,4,1.0,1.0,78723.0,0,3,6,1.0,3.0,4.0,3,85,200.00 ,90.0,11,30,52,303,69,94.0,0,3,0,0
8696,8696,0.0,4,1.0,1.0,78723.0,1,3,4,1.0,2.0,2.0,3,250,,100.0,0,0,26,256,14,99.0,0,3,0,0
8697,8697,0.0,2,1.0,0.0,78723.0,1,3,6,3.0,3.0,3.0,3,1000,,100.0,0,0,0,0,0,,0,2,0,0
8698,8698,0.0,4,1.0,1.0,78723.0,1,3,10,3.0,4.0,5.0,3,288,500.00 ,115.0,14,30,56,329,12,97.0,0,3,0,0
8699,8699,0.0,4,1.0,1.0,78723.0,0,3,6,1.0,2.0,3.0,0,146,,75.0,6,6,6,226,0,,1,3,0,0
8700,8700,0.0,3,1.0,0.0,78723.0,1,3,10,2.5,4.0,5.0,3,554,300.00 ,85.0,9,13,22,99,0,,0,1,0,0
8701,8701,1.0,4,1.0,1.0,78723.0,1,3,4,2.0,2.0,2.0,3,225,650.00 ,110.0,6,29,56,319,76,99.0,0,3,0,0
8702,8702,0.0,4,1.0,1.0,78723.0,1,3,8,2.0,4.0,3.0,3,600,250.00 ,50.0,0,0,0,0,1,100.0,0,3,0,0
8703,8703,0.0,4,1.0,1.0,78723.0,1,2,3,1.0,1.0,2.0,3,70,,10.0,30,60,90,365,10,98.0,0,3,0,0
8704,8704,1.0,5,1.0,1.0,78723.0,1,3,5,2.0,2.0,2.0,3,240,,,11,11,11,11,1,91.0,0,3,0,0
8705,8705,0.0,4,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,65,,40.0,12,42,72,347,0,,1,1,0,0
8706,8706,0.0,4,1.0,1.0,78723.0,0,3,6,2.0,2.0,3.0,3,350,500.00 ,100.0,7,7,12,12,0,,1,3,0,0
8707,8707,0.0,4,1.0,1.0,78723.0,0,3,5,1.0,2.0,2.0,3,150,,80.0,2,2,8,283,16,99.0,0,2,0,0
8708,8708,0.0,6,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,45,,59.0,16,39,61,132,0,,1,3,0,0
8709,8709,0.0,4,1.0,1.0,78723.0,1,3,8,2.0,2.0,3.0,2,150,100.00 ,60.0,7,7,7,66,4,70.0,0,3,0,0
8710,8710,0.0,3,1.0,0.0,78723.0,1,3,5,3.0,3.0,1.0,3,1000,,250.0,0,0,0,0,1,100.0,0,1,0,0
8711,8711,0.0,3,1.0,0.0,78723.0,1,3,6,2.0,3.0,2.0,3,425,,50.0,30,60,90,365,0,,0,1,0,0
8712,8712,0.0,3,1.0,0.0,78723.0,1,3,3,1.0,1.0,1.0,3,150,300.00 ,60.0,18,48,78,353,2,100.0,0,2,1,1
8713,8713,0.0,2,1.0,0.0,78723.0,1,3,5,2.0,2.0,2.0,3,389,300.00 ,120.0,0,0,0,0,0,,0,1,0,0
8714,8714,0.0,4,1.0,1.0,78723.0,1,3,9,2.0,4.0,6.0,3,300,,50.0,10,10,10,10,3,100.0,0,2,0,0
8715,8715,0.0,2,1.0,0.0,78723.0,1,3,5,2.0,3.0,3.0,3,775,500.00 ,300.0,30,60,90,365,0,,0,3,0,0
8716,8716,0.0,4,1.0,1.0,78723.0,1,3,4,2.0,3.0,3.0,3,900,250.00 ,150.0,30,60,90,365,1,100.0,0,3,0,0
8717,8717,0.0,5,1.0,1.0,78723.0,1,3,11,2.5,3.0,8.0,2,250,,75.0,1,1,8,190,35,96.0,0,3,0,0
8718,8718,0.0,6,1.0,1.0,78723.0,1,2,2,1.0,1.0,2.0,3,41,,,9,33,56,127,0,,0,1,0,0
8719,8719,0.0,5,1.0,1.0,78723.0,1,3,6,2.5,2.0,3.0,3,309,,105.0,5,27,57,332,3,87.0,0,3,0,0
8720,8720,0.0,5,1.0,1.0,78723.0,1,3,8,2.5,4.0,4.0,3,795,795.00 ,250.0,30,60,90,365,1,100.0,0,3,0,0
8721,8721,0.0,4,1.0,1.0,78723.0,1,2,2,1.0,1.0,1.0,3,200,,,30,60,90,365,0,,0,1,0,0
8722,8722,0.0,4,1.0,1.0,78723.0,1,3,8,2.0,2.0,5.0,3,149,,120.0,21,48,74,349,5,96.0,0,3,0,0
8723,8723,0.0,3,1.0,0.0,78723.0,1,3,3,1.0,1.0,1.0,2,350,550.00 ,,30,60,90,365,1,,1,1,0,0
8724,8724,0.0,3,1.0,0.0,78723.0,1,3,6,1.0,2.0,3.0,3,620,,50.0,10,10,10,10,0,,1,1,0,0
8725,8725,0.0,2,1.0,0.0,78723.0,1,3,8,3.0,3.0,4.0,3,700,500.00 ,100.0,30,60,90,365,0,,0,2,0,0
8726,8726,0.0,4,1.0,1.0,78723.0,0,3,5,1.0,1.0,2.0,3,85,,,0,0,0,64,4,93.0,1,1,0,0
8727,8727,0.0,3,1.0,0.0,78723.0,1,3,4,2.5,2.0,2.0,3,250,,100.0,12,42,65,340,2,100.0,0,3,0,0
8728,8728,0.0,4,1.0,1.0,78723.0,1,3,8,2.5,4.0,3.0,3,519,,135.0,15,43,73,348,4,95.0,0,3,0,0
8729,8729,0.0,5,1.0,1.0,78723.0,0,3,6,3.5,3.0,3.0,2,100,,,10,10,10,111,0,,0,3,0,0
8730,8730,0.0,5,1.0,1.0,78723.0,1,3,5,2.5,2.0,2.0,3,163,,75.0,0,0,0,0,10,98.0,1,1,0,0
8731,8731,0.0,4,1.0,1.0,78723.0,1,3,3,1.0,0.0,1.0,2,90,500.00 ,35.0,0,0,29,29,0,,0,1,0,0
8732,8732,0.0,3,1.0,0.0,78723.0,1,3,6,2.5,3.0,4.0,3,500,500.00 ,100.0,30,60,90,365,0,,0,1,0,0
8733,8733,0.0,5,1.0,1.0,78723.0,1,2,1,1.0,1.0,1.0,3,60,250.00 ,25.0,30,60,90,180,6,100.0,0,2,0,0
8734,8734,0.0,2,1.0,0.0,78723.0,1,3,2,1.0,0.0,1.0,3,100,,,0,0,0,0,4,100.0,0,1,0,0
8735,8735,0.0,4,1.0,1.0,78723.0,1,3,7,2.5,3.0,4.0,2,200,,75.0,0,0,0,0,3,100.0,0,2,0,0
8736,8736,0.0,2,1.0,0.0,78723.0,1,3,5,1.0,2.0,2.0,3,200,100.00 ,10.0,0,17,47,322,2,90.0,0,1,0,0
8737,8737,0.0,4,1.0,1.0,78723.0,1,3,4,1.0,1.0,3.0,3,80,,80.0,22,52,82,357,0,,0,1,0,0
8738,8738,0.0,4,1.0,1.0,78723.0,1,3,10,3.0,6.0,6.0,3,399,200.00 ,100.0,10,23,40,246,49,93.0,1,2,0,0
8739,8739,0.0,3,1.0,0.0,78723.0,1,3,4,1.0,2.0,2.0,3,169,100.00 ,100.0,20,50,80,355,5,100.0,1,2,0,0
8740,8740,0.0,5,1.0,1.0,78722.0,0,3,8,2.0,3.0,3.0,3,400,500.00 ,175.0,0,0,0,0,0,,0,3,0,0
8741,8741,0.0,4,1.0,0.0,78723.0,1,3,5,1.5,2.0,1.0,3,125,,,0,0,0,248,8,88.0,0,2,0,0
8742,8742,0.0,3,1.0,0.0,78723.0,1,3,2,1.0,1.0,1.0,3,100,100.00 ,50.0,11,34,61,333,1,100.0,0,2,0,0
8743,8743,0.0,5,1.0,1.0,78723.0,1,3,5,2.0,3.0,3.0,3,249,500.00 ,75.0,20,50,76,351,13,95.0,0,2,0,0
8744,8744,0.0,2,1.0,0.0,78723.0,1,3,6,2.0,3.0,4.0,3,375,250.00 ,100.0,15,45,75,350,0,,0,1,0,0
8745,8745,1.0,4,1.0,1.0,78723.0,1,3,2,1.0,0.0,1.0,2,70,,15.0,3,7,16,266,268,98.0,0,3,1,1
8746,8746,0.0,4,1.0,1.0,78723.0,1,3,3,1.0,1.0,2.0,3,200,200.00 ,50.0,0,0,0,0,1,100.0,0,2,0,0
8747,8747,0.0,4,1.0,1.0,78723.0,1,3,5,2.0,3.0,3.0,3,225,550.00 ,75.0,0,0,0,184,20,97.0,0,2,0,0
8748,8748,0.0,2,1.0,0.0,78723.0,1,3,8,2.0,3.0,4.0,3,400,,,0,0,0,0,0,,0,1,0,0
8749,8749,0.0,3,1.0,0.0,78723.0,1,3,6,2.0,3.0,3.0,3,300,500.00 ,100.0,0,0,0,0,1,,0,2,0,0
8750,8750,0.0,2,1.0,0.0,78723.0,1,3,7,2.0,3.0,4.0,2,250,,60.0,2,2,2,35,0,,1,3,0,0
8751,8751,0.0,4,1.0,0.0,78723.0,1,3,3,1.0,1.0,1.0,2,160,,,6,6,6,6,0,,1,2,0,0
8752,8752,1.0,6,1.0,1.0,78723.0,1,3,8,2.5,4.0,6.0,3,225,,200.0,13,39,67,157,29,97.0,0,3,0,0
8753,8753,0.0,4,1.0,1.0,78723.0,1,3,5,2.0,3.0,4.0,3,300,500.00 ,50.0,0,0,0,0,1,,0,2,0,0
8754,8754,0.0,4,1.0,1.0,78723.0,1,3,6,2.5,2.0,2.0,3,175,500.00 ,120.0,2,13,29,224,16,100.0,0,3,1,1
8755,8755,0.0,2,1.0,0.0,,0,3,7,2.0,3.0,5.0,3,400,500.00 ,75.0,17,19,23,86,0,,0,2,0,0
8756,8756,1.0,4,1.0,1.0,78723.0,1,3,6,2.5,3.0,3.0,3,225,200.00 ,50.0,13,43,73,348,24,99.0,0,3,0,0
8757,8757,0.0,5,1.0,1.0,78723.0,1,3,5,1.5,3.0,3.0,3,200,,70.0,21,51,81,356,18,92.0,0,2,0,0
8758,8758,1.0,5,1.0,1.0,78723.0,1,3,2,1.0,1.0,1.0,3,85,,,5,27,57,290,71,97.0,0,1,0,1
8759,8759,0.0,4,1.0,0.0,78723.0,0,2,10,1.0,1.0,1.0,3,35,,,21,51,81,81,5,76.0,1,1,0,0
8760,8760,0.0,5,1.0,1.0,78750.0,1,2,2,1.0,1.0,1.0,3,41,,10.0,6,32,53,53,24,99.0,1,1,0,0
8761,8761,0.0,2,1.0,0.0,78750.0,0,2,2,1.0,1.0,1.0,3,50,,20.0,2,2,2,2,0,,1,1,0,0
8762,8762,0.0,2,1.0,0.0,78750.0,0,2,2,1.0,1.0,2.0,0,70,,,4,4,4,4,0,,1,1,0,0
8763,8763,0.0,4,1.0,1.0,78750.0,1,2,2,1.0,1.0,1.0,3,200,,,0,0,0,0,0,,0,1,1,1
8764,8764,0.0,5,1.0,1.0,78750.0,1,2,2,1.0,1.0,1.0,3,38,,10.0,13,39,61,61,1,100.0,1,1,0,0
8765,8765,0.0,4,1.0,1.0,78750.0,1,2,1,1.0,1.0,1.0,3,175,,,0,0,0,0,0,,0,1,1,1
8766,8766,0.0,3,1.0,0.0,78750.0,1,2,2,1.0,1.0,1.0,3,70,,50.0,0,0,0,0,0,,0,1,0,0
8767,8767,1.0,3,1.0,0.0,78759.0,1,2,2,1.0,1.0,1.0,3,50,,,1,1,1,1,8,100.0,0,1,0,0
8768,8768,0.0,2,1.0,0.0,78750.0,1,2,2,1.0,1.0,1.0,3,189,350.00 ,75.0,29,59,89,364,0,,0,1,0,0
8769,8769,0.0,3,1.0,0.0,78750.0,1,2,2,1.0,1.0,1.0,3,80,,,0,0,0,0,0,,0,1,0,0
8770,8770,0.0,2,1.0,0.0,78750.0,0,2,2,1.0,1.0,1.0,3,100,,20.0,9,9,9,9,0,,1,1,0,0
8771,8771,0.0,2,1.0,0.0,78750.0,1,2,2,1.0,1.0,1.0,3,85,,30.0,30,60,90,365,0,,0,2,0,0
8772,8772,0.0,3,1.0,0.0,78750.0,1,2,4,1.0,2.0,3.0,2,55,,,8,33,63,338,2,80.0,1,1,0,0
8773,8773,0.0,4,1.0,1.0,78750.0,1,3,1,1.0,0.0,1.0,3,150,250.00 ,50.0,0,0,3,267,2,90.0,0,1,0,0
8774,8774,0.0,4,1.0,1.0,78750.0,1,2,2,3.0,1.0,1.0,3,60,,,20,50,80,355,1,80.0,0,1,0,0
8775,8775,0.0,4,1.0,1.0,78750.0,1,2,6,3.0,0.0,6.0,3,80,,,15,37,67,342,0,,0,1,0,0
8776,8776,0.0,5,1.0,1.0,78750.0,1,3,4,1.0,1.0,1.0,3,103,150.00 ,,19,45,71,346,33,90.0,0,3,0,0
8777,8777,0.0,3,1.0,0.0,78750.0,1,3,2,1.0,1.0,1.0,3,140,500.00 ,75.0,30,60,90,287,1,100.0,0,2,0,0
8778,8778,1.0,4,1.0,1.0,78750.0,1,3,10,2.0,4.0,7.0,3,199,250.00 ,115.0,9,24,46,302,31,97.0,0,3,1,1
8779,8779,0.0,7,1.0,1.0,78750.0,0,3,6,2.0,1.0,2.0,1,400,,,29,59,89,364,0,,0,1,0,0
8780,8780,0.0,4,1.0,1.0,78750.0,1,3,14,4.0,4.0,4.0,3,330,,40.0,30,59,89,364,8,75.0,0,2,0,0
8781,8781,0.0,3,1.0,0.0,78750.0,1,3,10,3.0,3.0,4.0,3,450,800.00 ,150.0,22,47,74,164,1,100.0,0,3,0,0
8782,8782,0.0,4,1.0,1.0,78750.0,1,2,2,1.0,1.0,1.0,3,150,,70.0,0,0,0,0,0,,1,1,0,0
8783,8783,0.0,4,1.0,1.0,78750.0,1,3,6,2.0,3.0,5.0,3,125,450.00 ,75.0,1,31,61,336,0,,0,3,0,0
8784,8784,0.0,1,1.0,0.0,78750.0,1,2,2,1.5,1.0,1.0,3,60,,,30,60,90,365,0,,0,1,0,0
8785,8785,1.0,4,1.0,1.0,78750.0,0,3,7,2.0,3.0,3.0,3,129,250.00 ,125.0,13,35,62,152,49,98.0,0,2,0,0
8786,8786,0.0,4,1.0,1.0,78750.0,1,3,10,3.0,3.0,4.0,3,210,,30.0,30,60,90,365,21,95.0,0,2,0,0
8787,8787,0.0,5,1.0,1.0,78750.0,0,1,2,1.0,1.0,1.0,3,70,,,28,58,88,178,0,,0,1,0,0
8788,8788,0.0,4,1.0,1.0,78750.0,1,3,8,3.5,5.0,5.0,3,800,500.00 ,250.0,23,53,83,358,5,100.0,0,2,0,0
8789,8789,0.0,4,1.0,1.0,78750.0,0,1,1,0.5,1.0,1.0,0,45,,,30,60,90,365,0,,0,1,0,0
8790,8790,0.0,4,1.0,1.0,78750.0,1,3,8,2.0,2.0,4.0,3,150,150.00 ,90.0,21,51,81,348,15,89.0,1,3,0,0
8791,8791,0.0,6,1.0,1.0,78750.0,1,2,6,1.0,3.0,4.0,3,160,200.00 ,30.0,2,2,2,2,0,,1,3,0,0
